id_mandato,sg_uf,sg_ue,cargo,ano_eleicao,forma_saida,fonte_forma_saida
"M2020_20559_13_70000_150001110980","PB","20559","VEREADOR","2020","fim_regular","tce"
"M2020_20559_13_70777_150001274333","PB","20559","VEREADOR","2020","fim_regular","tce"
"M2012_20591_13_45789_150000007406","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_11111_150000008987","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_13456_150000015132","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_15123_150000008981","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_40123_150000007405","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_40333_150000007400","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_55147_150000007407","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_55222_150000007412","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2012_20591_13_55678_150000007415","PB","20591","VEREADOR","2012","fim_regular","tce"
"M2016_20591_13_40222_150000007283","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_40123_150000007274","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_40333_150000007282","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_55222_150000011979","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_40444_150000007276","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_45678_150000011978","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2016_20591_13_55444_150000011974","PB","20591","VEREADOR","2016","fim_regular","tce"
"M2020_20591_13_23222_150000865003","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_55789_150000988441","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_23123_150000865004","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_23444_150000865009","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_45678_150001096584","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_55444_150000988442","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_23666_150000865006","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2020_20591_13_45888_150001096580","PB","20591","VEREADOR","2020","fim_regular","tce"
"M2012_20630_13_11111_150000007182","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_14444_150000007178","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_14777_150000007183","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_14513_150000007185","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_20000_150000007188","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_25555_150000007180","PB","20630","VEREADOR","2012","outro","tce"
"M2012_20630_13_40444_150000004048","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_40555_150000004051","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2012_20630_13_40000_150000004046","PB","20630","VEREADOR","2012","fim_regular","tce"
"M2016_20630_13_27333_150000005590","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_20000_150000005593","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_40444_150000001276","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_40555_150000001280","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_10000_150000002199","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_10777_150000002197","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_15123_150000001273","PB","20630","VEREADOR","2016","outro","tce"
"M2016_20630_13_15555_150000001274","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20630_13_40000_150000001275","PB","20630","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_70000_150000008388","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_55222_150000007687","PB","20656","VEREADOR","2016","outro","tce"
"M2016_20656_13_14123_150000007688","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_15555_150000008390","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_20000_150000008400","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_45111_150000007692","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_45555_150000007693","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_70999_150000008394","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2016_20656_13_45123_150000007696","PB","20656","VEREADOR","2016","fim_regular","tce"
"M2020_20656_13_55789_150000977081","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_10000_150000867261","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_10999_150000867255","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_45633_150000973979","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_55456_150000977084","PB","20656","VEREADOR","2020","outro","tce"
"M2020_20656_13_55678_150000977085","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_55888_150000977082","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2020_20656_13_55123_150000977087","PB","20656","VEREADOR","2020","fim_regular","tce"
"M2016_20699_13_11111_150000003406","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_23333_150000003405","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_15666_150000006779","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_15777_150000006778","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_22222_150000006774","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_22333_150000006773","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_25555_150000003407","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_15123_150000006776","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2016_20699_13_28888_150000003408","PB","20699","VEREADOR","2016","fim_regular","tce"
"M2012_20710_13_55123_150000007581","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_17444_150000007585","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_15555_150000008556","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_40000_150000007586","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_25678_150000007588","PB","20710","VEREADOR","2012","outro","tce"
"M2012_20710_13_13123_150000008561","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_13333_150000008554","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2012_20710_13_13444_150000008562","PB","20710","VEREADOR","2012","fim_regular","tce"
"M2016_20710_13_40123_150000005511","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_17444_150000005516","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_45555_150000003922","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_40456_150000005521","PB","20710","VEREADOR","2016","outro","tce"
"M2016_20710_13_13333_150000003916","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_17222_150000005513","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_22222_150000005510","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_40222_150000005518","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2016_20710_13_31111_150000003923","PB","20710","VEREADOR","2016","fim_regular","tce"
"M2020_20710_13_22111_150000861557","PB","20710","VEREADOR","2020","outro","tce"
"M2012_20737_13_65123_150000010335","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_22613_150000010316","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_40000_150000010362","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_14444_150000004384","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_25500_150000010851","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_40222_150000010364","PB","20737","VEREADOR","2012","outro","tce"
"M2012_20737_13_40444_150000010356","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_65111_150000010330","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2012_20737_13_45123_150000010848","PB","20737","VEREADOR","2012","fim_regular","tce"
"M2016_20737_13_14613_150000008332","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_44444_150000003768","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_15555_150000001299","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_10222_150000001306","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_17000_150000008723","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_17400_150000008728","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_28123_150000008730","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2016_20737_13_45123_150000001303","PB","20737","VEREADOR","2016","fim_regular","tce"
"M2020_20737_13_17999_150000785630","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_25222_150000731514","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_77222_150001085453","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_25444_150000731512","PB","20737","VEREADOR","2020","outro","tce"
"M2020_20737_13_23000_150000730974","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_25000_150000731516","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_17400_150000785631","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_23423_150000730980","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2020_20737_13_23999_150000730978","PB","20737","VEREADOR","2020","fim_regular","tce"
"M2012_20753_13_55555_150000000922","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_15111_150000000140","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_15555_150000000148","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_45603_150000000924","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_45600_150000000939","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_15333_150000000141","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_45789_150000000929","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_55111_150000000932","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2012_20753_13_15888_150000000143","PB","20753","VEREADOR","2012","fim_regular","tce"
"M2016_20753_13_11111_150000001700","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_15111_150000001725","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_15555_150000001717","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_11222_150000001703","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_55555_150000001696","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_15333_150000001729","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_15222_150000001727","PB","20753","VEREADOR","2016","outro","tce"
"M2016_20753_13_11333_150000001702","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2016_20753_13_15888_150000001723","PB","20753","VEREADOR","2016","fim_regular","tce"
"M2020_20753_13_10444_150000642948","PB","20753","VEREADOR","2020","outro","tce"
"M2020_20753_13_10555_150000642959","PB","20753","VEREADOR","2020","fim_regular","tce"
"M2020_20753_13_70000_150000863758","PB","20753","VEREADOR","2020","fim_regular","tce"
"M2020_20753_13_10222_150000642949","PB","20753","VEREADOR","2020","fim_regular","tce"
"M2020_20753_13_10333_150000642956","PB","20753","VEREADOR","2020","outro","tce"
"M2020_20753_13_10777_150000642952","PB","20753","VEREADOR","2020","outro","tce"
"M2020_20753_13_23123_150000860943","PB","20753","VEREADOR","2020","outro","tce"
"M2020_20753_13_23333_150000860946","PB","20753","VEREADOR","2020","fim_regular","tce"
"M2020_20753_13_10888_150000642953","PB","20753","VEREADOR","2020","outro","tce"
"M2012_20770_13_55555_150000006617","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_23333_150000003142","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_55666_150000006614","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_55333_150000006618","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_23456_150000003143","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_33333_150000003146","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2012_20770_13_70000_150000005382","PB","20770","VEREADOR","2012","fim_regular","tce"
"M2016_20770_13_55666_150000010085","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_15444_150000005970","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_40123_150000010086","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_45555_150000005972","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_15000_150000005968","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_14444_150000005974","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2016_20770_13_15222_150000005980","PB","20770","VEREADOR","2016","fim_regular","tce"
"M2020_20770_13_22000_150001042020","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_22222_150001042021","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_12111_150001172163","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_10111_150001168876","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_10123_150001168879","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_12123_150001172161","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_12345_150001172166","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2020_20770_13_22888_150001042015","PB","20770","VEREADOR","2020","fim_regular","tce"
"M2012_20796_13_40555_150000012904","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_22123_150000004859","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_11123_150000005826","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_11789_150000005835","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_13555_150000012356","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_20123_150000005825","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_20888_150000005837","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_22111_150000004847","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_22456_150000004863","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_22999_150000004848","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2012_20796_13_22345_150000004854","PB","20796","VEREADOR","2012","fim_regular","tce"
"M2016_20796_13_40555_150000002932","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_15555_150000004028","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_40123_150000002928","PB","20796","VEREADOR","2016","outro","tce"
"M2016_20796_13_55123_150000004026","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_14123_150000003998","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_11111_150000003999","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_25111_150000002929","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_27123_150000003992","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_27777_150000003995","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_28888_150000002857","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_31111_150000002867","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2016_20796_13_45123_150000004021","PB","20796","VEREADOR","2016","fim_regular","tce"
"M2020_20796_13_23555_150000655315","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_10444_150000678208","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_23123_150000655313","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_28123_150000727259","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_23456_150000655325","PB","20796","VEREADOR","2020","outro","tce"
"M2020_20796_13_10888_150000678206","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_15123_150000931164","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_10000_150000678204","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_10666_150000678209","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_10999_150000678215","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_23222_150000655323","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_23333_150000655319","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2020_20796_13_23999_150000655330","PB","20796","VEREADOR","2020","fim_regular","tce"
"M2012_20818_13_14444_150000011877","PB","20818","VEREADOR","2012","fim_regular","tce"
"M2012_20818_13_17777_150000011758","PB","20818","VEREADOR","2012","fim_regular","tce"
"M2012_20818_13_45677_150000011759","PB","20818","VEREADOR","2012","fim_regular","tce"
